Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
12953, 8, 9038, 5.421359, 1, 1.169834, 2, 0.684406, 2, 1.427074, 3, 2.140045, 35.34917, 86.15309, 37.684, 87.38483, 0, 1
12954, 8, 4843, 12.66782, 2, 1.950127, 2, 5.035938, 2, 2.573273, 2, 3.108482, 81.1124, 53.48948, 71.89349, 15.29883, 1, 1
12955, 6, 4669, 3.987598, 2, 0.989277, 1, 0.568569, 1, 1.444538, 2, 0.985214, 10.93277, 12.79892, 4.68404, 28.05795, 1, 1
12956, 7, 15772, -1.596008, 2, -1.657516, -1e+06, -1e+06, 1, -0.587559, 4, 0.649067, 60.05654, -1e+06, 41.25, 102.8712, 0, 1
12957, 13, 15641, -7.962838, 6, -4.593644, -1e+06, -1e+06, 7, -3.369194, -1e+06, -1e+06, 43.58893, -1e+06, 52.35105, -1e+06, 0, 1
12958, 7, 5660, 8.150891, 2, 1.781922, 2, 2.095943, 2, 1.59972, 1, 2.673306, 92.08602, 89.9526, 79.13334, 102.5888, 1, 1
12959, 8, 6117, 8.710701, 2, 1.300907, 2, 2.7257, 2, 1.28574, 2, 3.398354, 34.70532, 62.10135, 42.62714, 45.4553, 1, 1
12960, 8, 2702, 8.873665, 2, 1.35878, 2, 2.94212, 2, 2.931713, 2, 1.641052, 86.76717, 83.17016, 100.2832, 69.3787, 1, 1
12961, 9, 18582, 11.35165, 2, 5.297473, 2, 1.841728, 2, 2.785534, 3, 1.426914, 100.929, 84.33259, 101.3231, 68.93736, 1, 1
12962, 7, 4784, 8.38306, 1, 0.059071, 2, 2.549495, 2, 2.50763, 2, 3.266864, 51.59962, 55.17471, 75.25867, 47.31117, 1, 1
12963, 8, 17914, 3.437923, 3, 1.079323, 1, 0.124496, 2, 0.568592, 2, 1.665512, 9.840408, 101.386, 1.085533, 100.5405, 0, 0
12964, 5, 29368, -2.537781, -1e+06, -1e+06, 2, -1.289802, 2, -0.671616, 1, -0.576363, -1e+06, 68.6544, 82.11312, 97.35, 0, 1
12965, 10, 20158, 8.866784, 2, 1.078056, 4, 3.935078, 3, 1.988717, 1, 1.864933, 9.952912, 61.93304, 12.51378, 92.03726, 0, 1
12966, 7, 29961, 7.137683, 2, 2.248382, 2, -0.478798, 1, 3.174797, 2, 2.193302, 8.106902, 18.99789, 23.97099, 50.98136, 0, 1
12967, 5, 37085, -0.442058, 1, 0.809856, 2, 0.441746, 2, -1.69366, -1e+06, -1e+06, 92.4, 66.20494, 65.73238, -1e+06, 0, 1
12968, 14, 18822, 40.19688, 4, 12.73322, 4, 14.90795, 3, 2.566006, 3, 9.989704, 71.90668, 72.30347, 76.60779, 82.8835, 0, 1
12969, 13, 15877, 18.61335, 2, 1.490498, 4, 7.569042, 3, 4.150509, 4, 5.403302, 57.5901, 8.90169, 56.46726, 75.95084, 1, 1
12970, 5, 30277, -1.706833, 1, -1.482693, 2, -0.152191, 2, -0.071949, -1e+06, -1e+06, 69.3, -16.60178, 87.14467, -1e+06, 0, 1
12971, 8, 8119, 7.6279, 2, 2.236748, 2, 2.125351, 2, 1.305336, 2, 1.960465, 40.98109, 54.41397, 16.23596, 31.35454, 1, 1
12972, 6, 7828, 4.559078, 1, 1.007034, 1, 1.93029, 2, 0.336983, 2, 1.284771, 96.84496, 3.339889, 94.03853, 0.8839489, 1, 0
12973, 13, 23199, 4.205224, 4, 1.820813, 4, 2.549282, 4, -1.768238, 1, 1.603367, 6.961865, 78.13687, 7.64822, 89.94119, 0, 1
12974, 8, 5247, 7.892845, 2, 2.993618, 2, 2.551678, 3, 2.319969, 1, 0.02758, 91.20911, 92.93296, 85.60667, 95.51651, 0, 1
12975, 7, 4583, 10.10227, 2, 3.99102, 2, 1.855679, 1, 1.694759, 2, 2.56081, 85.27732, 71.48252, 82.30831, 82.50131, 1, 1
12976, 8, 3387, 8.194149, 2, 2.002411, 2, 1.617172, 2, 2.098297, 2, 2.476269, 77.01428, 88.82936, 66.24786, 79.78873, 1, 1
12977, 11, 27710, 15.84363, 4, 3.49889, 3, 4.706638, 2, 5.427749, 2, 2.21035, 49.05565, 82.11918, 31.65548, 84.47015, 0, 1
12978, 7, 9302, 4.592842, 2, 0.095081, 1, 1.66391, 2, 0.923359, 2, 1.910492, 8.723332, 30.18855, 20.59761, 18.31757, 1, 1
12979, 7, 4452, 7.528445, 1, -0.449261, 3, 4.853423, 1, 1.397038, 2, 1.727245, 78.92227, 34.25654, 85.36447, 37.93307, 0, 1
12980, 7, 4808, 7.985718, 2, 3.051037, 2, 2.29176, 2, 1.238243, 1, 1.404678, 34.84719, 13.53828, 29.10486, 10.8403, 0, 1
12981, 8, 3261, 8.664626, 3, 2.371631, 2, 3.674743, 1, 2.34684, 2, 0.271412, 19.86145, 43.74268, 8.497515, 42.25766, 0, 1
12982, 8, 5608, 8.784981, 2, 1.557236, 2, 4.211166, 2, 1.180489, 2, 1.83609, 46.30292, 39.99993, 38.36887, 58.71613, 1, 1
12983, 6, 2908, 4.827508, 1, 0.476231, 2, 2.251198, 2, 1.014534, 1, 1.085545, 0.2412865, 40.12638, 5.707966, 56.18192, 1, 0
12984, 8, 10059, 9.79596, 2, 4.341702, 2, 1.675316, 2, 2.531498, 2, 1.247444, 96.44529, 96.765, 98.67323, 98.48047, 1, 1
12985, 7, 5231, 6.057371, 2, 2.372296, 2, 2.220536, 3, 1.464539, -1e+06, -1e+06, 15.54071, 85.01895, 40.41626, -1e+06, 1, 1
12986, 7, 3460, 5.336548, 2, 1.488243, 1, 1.81665, 2, 1.163132, 2, 0.868523, 31.97434, 16.71634, 50.68678, 15.46113, 1, 1
12987, 10, 20397, 7.81454, 2, 2.234539, 3, 1.580883, 3, 1.528117, 2, 2.471001, 65.69509, 27.22412, 76.18335, 48.28542, 0, 1
12988, 8, 2449, 6.009858, 2, 1.496201, 2, 1.061184, 2, 1.705166, 2, 1.747307, 2.672683, 52.39684, 8.309378, 52.10852, 1, 1
12989, 8, 17438, 12.77654, 3, 3.635498, 2, 3.320118, 2, 3.666859, 1, 2.154064, 49.45503, 14.61497, 79.29354, 15.45977, 0, 1
12990, 6, 14238, 8.930709, 2, 4.014301, 2, 2.55854, 2, 2.357868, -1e+06, -1e+06, 89.90564, 42.93559, 104.4917, -1e+06, 0, 0
12991, 8, 1931, 9.17018, 2, 2.592197, 2, 1.803211, 2, 2.710369, 2, 2.064403, 51.37683, 56.63996, 24.13962, 76.1977, 1, 1
12992, 6, 4806, 4.299213, 2, 0.853962, 2, 1.086948, 1, 2.401066, 1, -0.042763, 34.93981, 81.31276, 37.99044, 73.50596, 1, 1
12993, 10, 13457, 11.66493, 2, 2.701153, 2, 2.540135, 5, 3.813748, 1, 2.609894, 86.61968, 87.8592, 87.77904, 104.4212, 0, 0
12994, 7, 9854, 7.77937, 1, 1.823372, 3, 1.554883, 2, 2.909374, 1, 1.491741, 61.99128, 70.99383, 61.93715, 77.24392, 0, 1
12995, 15, 18434, 14.81907, 4, 4.683228, 5, 4.812584, 2, 3.89817, 4, 1.425083, 43.17285, 94.46339, 8.028163, 54.77204, 0, 1
12996, 7, 7666, 7.202078, 2, 1.012317, 1, 0.669155, 2, 2.6553, 2, 2.865306, 41.60447, 58.10396, 62.56487, 60.56269, 1, 1
12997, 7, 18738, 5.911299, 2, 1.70998, 2, 1.955356, 1, 1.174171, 2, 1.071792, 45.55163, 26.64496, 35.48769, 8.020203, 1, 1
12998, 7, 5809, 7.145174, 2, 1.1697, 2, 1.792957, 1, 2.165977, 2, 2.01654, 13.83922, 23.95536, 33.36636, 33.9142, 1, 1
12999, 8, 4781, 7.059978, 2, 1.761345, 2, 2.700932, 2, 1.32344, 2, 1.274261, 84.03499, 42.98752, 74.43953, 27.31486, 1, 1
13000, 8, 17976, 6.639446, 3, 0.365925, 2, 3.999481, 2, 0.703003, 1, 1.571037, -2.77811, 3.756701, 30.46937, 24.5712, 0, 1
13001, 4, 3065, 0.002899, -1e+06, -1e+06, 2, 1.369598, 2, -1.366699, -1e+06, -1e+06, -1e+06, 11.33587, 28.42768, -1e+06, 1, 1
13002, 7, 6207, 5.270199, 2, 1.123024, 2, 1.290348, 2, 0.807331, 1, 2.049496, 32.3489, 84.23955, 31.01841, 73.6973, 1, 1
13003, 9, 17865, 9.155366, 2, 2.771118, 2, 2.171822, 2, 3.149888, 3, 1.062538, 89.44952, 94.80494, 101.2536, 61.99392, 1, 1
13004, 9, 9321, 6.385807, 2, 2.011891, 2, 1.200771, 3, 2.263443, 2, 0.909702, 62.78243, 8.583504, 67.6642, 2.898177, 0, 1
13005, 10, 35121, 4.407318, 4, -0.554505, 2, 1.371891, 2, 1.279511, 2, 2.310421, 123.6002, 16.56111, 38.38976, 4.048793, 0, 1
13006, 13, 11343, 10.9455, 4, 0.221219, 5, 6.17401, 2, 3.92698, 2, 0.623287, -79.44141, 6.724389, 18.65545, 0.7379224, 0, 0
13007, 7, 14810, 7.232686, 2, 1.808487, 3, 2.90556, 1, 1.54871, 1, 0.969929, 30.44961, 8.660267, 8.46425, 5.940737, 1, 1
13008, 9, 23019, 6.403945, 2, 3.036049, 2, 1.680649, 2, 0.525466, 3, 1.161781, 24.60385, 30.86341, 3.08207, 94.74046, 0, 1
13009, 5, 7394, 8.53405, 2, 1.199318, 2, 4.578472, 1, 2.75626, -1e+06, -1e+06, 44.07807, 82.85463, 69.3, -1e+06, 1, 1
13010, 8, 4403, 7.55875, 2, 2.296421, 3, 2.55526, 2, 1.64817, 1, 1.058899, 67.79684, 67.5031, 72.19098, 89.8005, 0, 1
13011, 7, 3757, 9.2047, 2, 1.851665, 2, 2.317143, 1, 3.001022, 2, 2.03487, 64.06131, 86.38714, 67.59803, 72.73491, 1, 1
13012, 7, 3240, 7.577149, 2, 2.672387, 2, 2.102245, 1, 1.490517, 2, 1.312, 66.88139, 74.78306, 75.47743, 79.54725, 1, 1
13013, 10, 21780, 7.409745, 2, 2.403897, 3, 2.750462, 3, -0.137421, 2, 2.392807, 6.063694, 95.51973, 5.156531, 89.40193, 1, 1
13014, 9, 21151, 11.01123, 2, 3.921802, 2, 3.158436, 3, 1.125675, 2, 2.805313, 96.17917, 34.71673, 65.87571, 68.73727, 1, 1
13015, 9, 22766, 7.24876, 3, 1.440975, 2, 3.027702, 2, 1.14912, 2, 1.630963, 97.39004, 97.77313, 86.97181, 78.97033, 1, 1
13016, 8, 13156, 4.664269, 3, 0.61427, 2, 1.699051, 1, 1.169735, 2, 1.181213, 45.89535, 21.4572, 37.28594, 10.57468, 1, 1
13017, 6, 3383, 7.367171, 2, 0.664218, 1, 3.569923, 1, 1.752209, 2, 1.380821, 30.65166, 48.52397, 22.36996, 56.2963, 1, 1
13018, 6, 5802, 7.559135, 2, 2.498191, 2, 2.609463, 2, 2.451481, -1e+06, -1e+06, 6.297335, 86.49404, 29.45254, -1e+06, 0, 0
13019, 9, 22061, 12.8413, 4, 10.81348, 2, 3.559635, 3, -1.531807, -1e+06, -1e+06, 69.68692, 89.44617, 13.10042, -1e+06, 0, 1
13020, 9, 7018, 10.82193, 3, 2.804325, 2, 4.596543, 2, 1.517128, 2, 1.903938, 60.50997, 33.35676, 48.7486, 26.56203, 1, 1
13021, 7, 26073, 5.374024, 1, 0.697945, 2, 1.484162, 2, 1.440277, 2, 1.75164, 88.53866, 44.45056, 83.57923, 41.83914, 1, 1
13022, 7, 3453, 6.520158, 2, 1.309399, 2, 1.638398, 1, 1.664619, 2, 1.907742, 41.01439, 43.96407, 52.65946, 45.42517, 1, 1
13023, 6, 2946, 7.881337, 1, 1.985512, 2, 3.16206, 1, 1.210415, 2, 1.52335, 77.71491, 39.77918, 80.67249, 29.86042, 1, 1
13024, 6, 3898, 9.913608, 2, 2.651272, 2, 2.729526, 1, 2.354404, 1, 2.178406, 104.0826, 41.26703, 89.09789, 25.58077, 1, 0
13025, 7, 7151, 8.310993, 2, 2.673489, 1, 1.272823, 2, 0.784397, 2, 3.580284, 38.31016, 21.32177, 19.68994, 39.29568, 1, 1
13026, 4, 18940, -2.298321, 1, -1.011234, 1, -0.217838, 1, -0.541344, 1, -0.527905, 63.99614, 47.46364, 86.82765, 69.76271, 1, 1
13027, 7, 3583, 10.71271, 2, 1.307811, 2, 1.699021, 1, 2.277733, 2, 5.428143, 46.54303, 86.57823, 48.77248, 95.23375, 1, 1
13028, 8, 18481, 6.813152, 3, -2.363587, -1e+06, -1e+06, 3, 6.272904, 2, 2.903835, 101.4714, -1e+06, 73.54963, 81.81961, 0, 0
13029, 4, 3582, 2.643409, 2, 0.971046, -1e+06, -1e+06, 1, 1.132435, 1, 0.539928, 22.64664, -1e+06, 11.55, 18.15, 1, 1
13030, 5, 2445, 5.746421, -1e+06, -1e+06, 2, 1.762432, 2, 0.875858, 1, 3.108131, -1e+06, 88.83472, 95.09657, 84.15, 1, 1
13031, 7, 4211, 9.736565, 2, 2.813382, 1, 2.533012, 2, 1.98275, 2, 2.407421, 64.75428, 51.3511, 38.57735, 66.64356, 1, 1
13032, 4, 48352, -0.59774, 1, -1.323341, 1, 0.965797, 1, -0.335621, 1, 0.095425, 43.00183, 93.39202, 76.73993, 52.0789, 1, 1
13033, 7, 5565, 5.392346, 2, 1.661618, 1, 1.941078, 2, 0.400585, 2, 1.389065, 24.97732, 31.26611, 10.85651, 40.45762, 1, 1
13034, 12, 12493, 11.57183, 3, 1.062268, 5, 3.303116, 2, 3.821022, 2, 3.385425, 106.3648, 6.030937, 83.54093, 20.09664, 0, 0
13035, 8, 5210, 12.30354, 1, 2.214386, 2, 3.376194, 2, 2.173759, 3, 4.539199, 2.359834, 60.49979, 20.86259, 86.00835, 1, 1
13036, 5, 3514, 6.698582, 1, 1.603947, 2, 1.675651, 1, 0.731026, 1, 2.687958, 0.07578501, 92.40495, 17.39138, 88.65459, 1, 0
13037, 8, 21394, 7.26715, 1, 2.030514, 3, 1.904624, 2, 0.744155, 2, 2.587857, 6.544867, 52.64731, 14.5401, 64.9089, 0, 1
13038, 7, 4429, 15.52638, 2, 6.051784, 2, 4.159432, 2, 3.222511, 1, 2.092651, 82.33732, 34.95238, 35.31195, -0.6820656, 1, 0
13039, 6, 2229, 6.249382, 1, 0.404255, 2, 3.218613, 2, 1.859798, 1, 0.766716, 50.55076, 22.78613, 31.08998, 18.59228, 1, 1
13040, 7, 3038, 6.635822, 2, 2.335571, 1, 2.187756, 2, 1.229248, 2, 0.883247, 20.05764, 8.669689, 11.18445, 16.97309, 1, 1
13041, 8, 7537, 11.58224, 2, 3.309646, 2, 2.5867, 2, 1.992401, 2, 3.693493, 100.9006, 21.15432, 61.97137, 29.90516, 1, 1
13042, 8, 3909, 12.89045, 3, 4.633987, 2, 5.242992, 1, 1.27005, 2, 1.743424, 19.12952, 44.58189, 2.253463, 37.36419, 1, 1
13043, 8, 17219, 3.703957, 2, -0.158485, 2, 1.822475, 2, 0.846493, 2, 1.193474, 31.50469, 41.91032, 25.32069, 47.92355, 1, 1
13044, 6, 3236, 6.962306, 2, 2.73875, 2, 1.758461, 1, 0.818428, 1, 1.646667, 86.62734, 29.50587, 75.61491, 19.55989, 1, 1
13045, 11, 25937, 7.440884, 4, 0.982552, 2, 2.479122, 3, 1.694881, 2, 2.284329, 20.41458, 34.12546, 23.07751, 20.10202, 0, 1
13046, 8, 2010, 5.644767, 2, 2.291313, 2, 1.979561, 2, 0.162773, 2, 1.21112, 22.21294, 44.7369, 28.91244, 38.79889, 1, 1
13047, 5, 6789, 7.213264, 1, 2.414936, 2, 1.272011, 1, 1.422798, 1, 2.103519, 37.56827, 55.87044, 46.4333, 39.29189, 1, 1
13048, 6, 3333, 8.100819, -1e+06, -1e+06, 2, 3.100132, 2, 0.737976, 2, 4.262711, -1e+06, 95.5682, 58.28504, 92.18144, 1, 1
13049, 7, 5868, 6.12751, 1, 1.513397, 2, 1.918937, 2, 0.727265, 2, 1.967911, 9.395442, 46.60359, 13.68623, 24.89034, 1, 1
13050, 7, 7772, 6.692826, 4, 2.267235, 1, 2.27142, 1, 1.029133, 1, 1.125038, 22.27667, 41.37343, 21.82843, 50.39618, 1, 1
13051, 6, 6467, 6.154865, 1, 1.947319, 2, 1.432518, 2, 0.764316, 1, 2.010712, 5.676877, 74.55216, 16.59533, 82.28901, 1, 1
13052, 5, 5793, 3.338705, -1e+06, -1e+06, 2, 2.56334, 1, 1.777039, 2, -1.001674, -1e+06, 27.73378, 70.95, 40.93777, 1, 1
13053, 8, 5667, 11.18557, 1, 1.687931, 3, 2.277641, 2, 5.428066, 2, 1.791931, 96.20006, 78.85688, 101.4911, 76.21646, 0, 1
13054, 8, 2793, 9.797618, 1, 0.867702, 4, 3.955662, 2, 3.139076, 1, 1.835178, 14.1572, 71.37999, 37.36614, 66.41861, 0, 1
13055, 5, 1761, 7.283814, 2, 2.058632, 1, 1.991707, 1, 1.00935, 1, 2.224125, 20.29144, 95.23207, 21.55681, 90.62416, 1, 1
13056, 8, 1799, 6.968204, 2, 1.711998, 2, 1.834705, 2, 1.865177, 2, 1.556324, 82.82755, 86.43808, 80.76766, 82.2352, 1, 1
13057, 6, 8828, 7.145226, 2, 1.737416, 2, 2.572548, 1, 2.122711, 1, 0.712551, 68.03667, 14.69871, 53.31789, -0.0806126, 1, 0
13058, 6, 2708, 5.64035, 1, 1.297718, 2, 1.419106, 1, 0.621719, 2, 2.301807, 15.32447, 59.01338, 15.16137, 63.29028, 1, 1
13059, 7, 4718, 6.233433, 1, 1.85437, 2, 1.744389, 2, 1.408638, 2, 1.226036, 40.25153, 81.95047, 43.3422, 69.2381, 1, 1
13060, 8, 17372, 9.032287, 2, 3.432366, 1, 2.719677, 2, 1.912143, 3, 0.968101, 93.10932, 67.7434, 101.6, 63.50674, 1, 1
13061, 7, 3696, 4.755299, 2, 1.438824, 1, 1.41161, 2, 0.442524, 2, 1.462341, 60.73946, 1.855035, 54.20742, 7.173646, 1, 1
13062, 8, 4120, 8.886483, 2, 1.990521, 2, 2.738785, 2, 2.264084, 2, 1.893093, 55.00959, 56.61401, 75.44006, 58.34541, 1, 1
13063, 7, 6880, 3.816841, 2, 0.368618, 2, 2.256237, 2, -0.280251, 1, 1.472237, 14.93024, 52.34887, 32.90669, 50.20632, 1, 1
13064, 8, 5295, 5.779275, 2, 0.552472, 2, 1.920703, 2, 2.440903, 2, 0.865197, 27.80332, 15.48678, 36.21901, 10.35574, 1, 1
13065, 6, 5520, 9.845353, 1, 2.32951, 1, 3.401955, 2, 2.190853, 2, 1.923035, 86.74025, 91.32676, 89.43258, 91.74746, 1, 1
13066, 7, 2536, 4.779553, 2, 1.561638, 2, 2.248333, 1, -0.00555, 2, 0.975132, 54.33906, 16.47543, 50.44534, 6.052828, 1, 1
13067, 7, 5010, 3.90538, 2, 0.225578, 2, 0.740731, 1, 1.557098, 2, 1.381973, 37.41234, 31.9311, 47.74749, 19.99335, 1, 1
13068, 9, 33100, 5.598623, 2, 0.207428, 4, 2.530852, 2, 1.26258, 1, 1.597763, 40.06231, 76.58649, 33.29449, 62.54727, 1, 1
13069, 5, 10618, 3.361939, -1e+06, -1e+06, 2, 1.627544, 2, 2.150681, 1, -0.416286, -1e+06, 58.55966, 96.82185, 44.55, 1, 1
13070, 8, 3926, 10.47681, 2, 2.845554, 2, 3.946846, 2, 2.345249, 2, 1.339164, 92.72673, 82.73524, 83.38065, 91.92875, 1, 1
13071, 8, 25413, 14.92284, 2, 8.005982, 2, 3.15274, 4, 3.764122, -1e+06, -1e+06, 84.98902, 69.92483, 77.19679, -1e+06, 0, 1
13072, 4, 16380, -2.272488, 2, -1.717743, -1e+06, -1e+06, 1, -0.520771, 1, -0.033974, 64.30913, -1e+06, 90.75, 36.3, 0, 1
13073, 10, 2545, 11.01661, 3, 2.843408, 2, 2.66769, 3, 3.112026, 2, 2.393486, 92.21419, 52.19041, 66.08304, 60.7354, 0, 1
13074, 8, 16694, 2.570847, 2, 0.229088, 2, 1.384552, 2, -0.213337, 2, 1.170544, 33.64653, 45.85728, 37.7743, 46.29157, 1, 1
13075, 8, 17555, 4.423744, 3, 1.342312, 1, 1.886021, 2, 0.006855, 2, 1.188556, 84.61979, 40.66511, 86.80806, 41.4147, 1, 1
13076, 8, 6334, 8.335858, 2, 1.461594, 2, 2.262486, 2, 2.500591, 2, 2.111187, 17.88784, 88.9308, 38.6192, 91.89173, 1, 1
13077, 8, 5819, 11.44837, 2, 1.525375, 2, 2.919983, 2, 1.355626, 2, 5.647388, 89.75308, 99.64551, 63.22756, 87.54591, 0, 1
13078, 9, 7070, 5.994759, 4, 2.282932, 2, 1.290642, 1, 1.437447, 2, 0.983738, 33.34902, 51.91042, 28.14513, 49.56277, 0, 1
13079, 5, 3391, 3.26162, 2, 0.600251, 1, 1.67524, 2, 0.986129, -1e+06, -1e+06, 46.94025, 100.65, 51.42936, -1e+06, 1, 1
13080, 8, 6426, 6.590237, 2, 0.918724, 2, 1.748986, 2, 1.821247, 2, 2.10128, 7.254041, 67.23302, 24.69005, 91.83389, 1, 1
13081, 6, 3938, 6.267342, 2, 1.434143, 1, 1.160168, 2, 1.574234, 1, 2.098797, 70.87082, 79.6092, 72.2178, 96.71214, 1, 1
13082, 7, 3428, 8.913181, 2, 2.03817, 1, 1.312859, 2, 1.963539, 2, 3.598613, 76.99162, 92.08927, 88.33311, 79.09151, 1, 1
13083, 8, 2951, 15.91708, 2, 6.771881, 2, 3.787998, 2, 3.105435, 2, 2.251763, 98.65388, 84.80012, 73.09916, 55.56505, 1, 1
13084, 11, 4193, 12.98705, 4, 3.971207, 4, 4.358582, 1, 3.406193, 2, 1.251072, 72.30851, 88.79597, 61.96095, 81.92538, 1, 1
13085, 7, 5358, 10.61187, 2, 2.926964, 2, 3.12825, 2, 2.348007, 1, 2.208645, 63.80274, 39.30473, 88.39997, 52.35459, 1, 1
13086, 8, 1558, 7.609524, 2, 1.259895, 2, 2.504765, 2, 1.161507, 2, 2.683357, 83.79922, 99.27232, 80.6392, 100.4482, 1, 1
13087, 7, 10281, 9.500378, 1, 3.061783, 2, 2.661922, 2, 2.57555, 2, 1.201123, 87.81168, 47.97914, 78.89806, 26.99289, 1, 1
13088, 8, 9880, 6.058751, 2, 0.77023, 2, 1.704048, 2, 1.914185, 2, 1.670288, 42.77535, 89.96236, 48.47407, 82.34385, 1, 1
13089, 8, 9438, 8.771858, 2, 1.910874, 2, 2.397239, 2, 2.079029, 2, 2.384716, 94.45831, 89.83732, 82.37176, 78.39644, 1, 1
13090, 6, 4999, 7.442083, 2, 2.335056, 1, 1.125977, 2, 2.06849, 1, 1.91256, 95.6938, 16.00769, 98.8349, 19.13134, 1, 1
13091, 13, 17394, 9.119183, 2, 3.401345, 5, 0.850636, 2, 3.856449, 4, 1.010753, 41.50168, 3.673698, 65.27138, 49.63733, 0, 1
13092, 7, 15478, 2.80917, 1, 0.693188, 2, 0.349102, 2, 0.905349, 2, 0.861531, 10.32468, 81.47776, 4.687572, 84.13149, 1, 1
13093, 6, 3557, 6.928849, 1, 1.403172, 2, 1.640415, 1, 1.885361, 2, 1.999901, 85.51018, 38.59851, 88.1456, 40.91856, 1, 1
13094, 6, 4284, 3.586193, 2, 1.026134, 1, 0.874813, 2, 0.870495, 1, 0.814751, 93.7432, 1.941161, 92.95973, -0.6011128, 1, 0
13095, 7, 12987, 6.887452, 1, -0.813278, 1, 2.069996, 2, 2.780014, 3, 2.85072, 71.0564, 92.8489, 43.67631, 99.68005, 1, 1
13096, 8, 6676, 6.248502, 2, 1.674652, 2, 1.954171, 2, -0.146232, 2, 2.765911, 30.47612, 25.3371, 31.86095, 24.37403, 1, 1
13097, 7, 21183, 24.79363, -1e+06, -1e+06, 3, 9.352881, 1, 6.08247, 3, 9.358283, -1e+06, 34.79073, 85.8, 29.22726, 0, 1
13098, 8, 32540, 5.09232, 1, 2.055794, 2, 2.239849, 3, 0.526859, 2, 0.269818, 37.99453, 0.03014793, 44.81885, 5.258236, 1, 0
13099, 9, 4045, 17.09216, 2, 5.103718, 3, 2.994202, 2, 3.728164, 2, 5.266075, 32.61484, 70.81332, 45.87717, 75.57512, 1, 1
13100, 7, 3240, 7.52967, 2, 1.325763, 2, 3.09737, 1, 1.184868, 2, 1.921669, 42.97745, 29.8358, 36.30169, 6.089243, 1, 1
13101, 7, 2773, 6.914309, 2, 4.362411, 1, 1.604675, 2, 0.441784, 2, 0.505439, 80.89288, 7.934919, 72.12816, 8.75648, 1, 1
13102, 7, 3829, 3.786023, 2, 1.511867, 2, 0.727021, -1e+06, -1e+06, 3, 1.547135, 88.7876, 25.71888, -1e+06, 0.2937896, 0, 1
13103, 6, 3448, 9.562499, 2, 2.312847, 1, 3.350334, 2, 2.532089, 1, 1.367229, 72.6161, 8.404418, 79.58861, 16.61725, 1, 1
13104, 8, 3722, 11.17617, 2, 0.808144, 2, 4.7337, 2, 2.151188, 2, 3.483139, 52.65556, 102.0484, 48.03056, 101.1934, 1, 1
13105, 5, 24751, 8.545749, 1, 2.98624, 2, 3.71022, -1e+06, -1e+06, 2, 1.849289, 72.6, 58.81853, -1e+06, 57.49163, 1, 1
13106, 6, 15009, 7.345684, 3, 4.819359, 1, 1.794163, 2, 0.732162, -1e+06, -1e+06, 94.90227, 94.05, 95.29577, -1e+06, 0, 1
13107, 8, 17150, 5.86316, 2, 1.956322, 2, 1.573109, 3, -0.093258, 1, 2.426987, 20.43033, 28.06657, 16.49968, 13.31932, 1, 1
13108, 8, 14122, 3.807294, 2, 0.290931, 2, 1.681945, 2, 0.571872, 2, 1.262546, 34.04103, 81.34596, 30.82742, 76.64844, 1, 1
13109, 9, 22504, 7.214598, 2, 1.096305, 2, 1.0102, 3, 2.717602, 2, 2.390491, 53.32758, 57.85386, 59.15895, 66.83847, 1, 1
13110, 7, 5688, 7.009532, 2, 1.520824, 1, 1.229332, 2, 2.219013, 2, 2.040363, 38.39863, 94.36137, 48.24469, 81.95148, 1, 1
13111, 8, 13677, 6.521335, 2, 1.396534, 2, 2.003323, 2, 0.887271, 2, 2.234207, 68.81487, 53.27362, 81.82482, 45.93389, 1, 1
13112, 7, 6607, 14.00861, 2, 3.123352, 2, 4.836124, 2, 3.608482, 1, 2.440655, 56.0337, 39.19767, 90.71796, 45.34089, 1, 1
13113, 7, 4081, 10.26081, 2, 5.045128, 2, 2.704026, 2, 0.428833, 1, 2.082821, 40.16384, 97.32165, 19.15136, 82.52012, 1, 1
13114, 8, 2922, 7.591526, 2, 1.791004, 2, 1.812195, 2, 2.622967, 2, 1.36536, 30.82571, 65.91088, 9.740547, 47.95, 1, 1
13115, 8, 5680, 4.360668, 2, 0.99123, 2, 1.900646, 2, 0.602676, 2, 0.866116, 23.10819, 0.5148189, 37.23491, 0.6837057, 1, 0
13116, 8, 4503, 7.834161, 2, 1.760468, 2, 2.293312, 2, 1.828003, 2, 1.952378, 71.43221, 10.62279, 74.18347, 20.08811, 1, 1
13117, 12, 31801, 6.222641, 2, 4.365154, 2, 5.371167, 8, -3.51368, -1e+06, -1e+06, 101.7763, 90.15813, 57.43524, -1e+06, 0, 1
13118, 7, 5861, 7.573528, 2, 1.493973, 2, 2.07249, 2, 4.216904, 1, -0.209839, 71.97882, 43.35643, 66.54282, 30.06553, 1, 1
13119, 8, 5538, 7.736007, 2, 1.458274, 2, 2.241036, 2, 1.318756, 2, 2.717941, 21.9321, 42.60589, 27.71431, 27.84377, 1, 1
13120, 7, 16903, 4.629902, 3, 2.81805, -1e+06, -1e+06, 2, -0.236202, 2, 2.048054, 3.514621, -1e+06, 19.32786, 100.1662, 1, 1
